Name,Age,AgeClass,BodyweightKg,Squat,Bench,Deadlift,TotalKg,Place,Dots,Wilks,Glossbrenner,Goodlift,Date
Lucas Wardavoir,27.5,24-34,88.1,150,100,175,425,4,277.82,274.34,263.18,57.1,2024-10-19
Markus Covington,25,24-34,88.5,192.5,122.5,255,570,4,371.73,367.06,352.05,76.41,2019-11-02
Jeffrey Jimenez,24,24-34,113.4,217.5,120,255,592.5,1,347.01,345.59,330.64,70.62,2025-05-18
Nabil Souaf Azghuani,27,24-34,103.9,255,140,265,660,3,399.75,395.87,377.99,81.89,2023-02-04
Ramil S Zalamea,31.5,24-34,118.6,275,145,305.5,725.5,2,418.3,418.27,400.74,84.77,2024-02-20
Michał Janoś,23.5,24-34,74.6,175,115,220,510,10,367.14,364.77,352.53,74.56,2018-03-17
Markus Haverinen,30.5,24-34,73.68,195,135,217.5,547.5,2,397.32,395.04,381.99,80.56,2021-10-09
Marcos Morato Pérez,28.5,24-34,103.38,190,135,240,565,3,342.92,339.5,324.18,70.27,2019-02-02
Rey Reyes,25.5,24-34,79.66,215,125,237.5,577.5,6,399.22,395.32,380.98,81.63,2022-12-03
Trent Johnson,24.5,24-34,97.15,260,152.5,250,662.5,3,413.03,408.05,389.98,84.86,2023-11-11
Ivan Kopyov,24.5,24-34,65.65,180,135,185,500,4,393.31,394.32,383.26,67.23,2014-04-26
Francesco Tironi,29.5,24-34,122.24,300,190,317.5,807.5,2,460.94,462.32,442.96,93.12,2024-10-27
Nikita Vasilev,25,24-34,80.3,185,125,200,510,1,350.9,347.36,334.63,71.79,2021-12-25
Robert Cady,24.5,24-34,81.5,179.2,142.9,192.8,514.8,12,351.16,347.42,334.47,71.92,2015-09-26
Derek Viet,24.5,24-34,76,230,150,240,620,1,441.08,437.77,422.75,89.77,2017-10-01
Mohamed Lakhal,26.5,24-34,60,230,135,210,575,1,485.32,490.4,478.88,82.64,2009-06-05
Immanuel Harris,31.5,24-34,82.4,260,150,245,655,2,444,439.11,422.53,91,2024-06-08
Jan Manfred Schwermer,33.5,24-34,91.05,190,140,220,550,24,353.58,349.08,334.39,72.7,2023-10-14
Dylan Pierson,24.5,24-34,90,210,135,270,615,2,397.66,392.61,376.28,81.76,2023-04-29
Guillaume Payet,24.5,24-34,89.6,205,130,230,565,3,366.15,361.51,346.54,75.28,2023-12-16
Alex Farias,26,24-34,70.8,187.5,125,207.5,520,3,387.56,386.34,374.22,78.12,2019-09-28
Deepak Patel #1,25.5,24-34,73.26,210,112.5,210,532.5,8,387.88,385.79,373.14,78.59,2023-04-01
Petr Valuš,29.5,24-34,94.7,200,130,210,540,4,340.63,336.38,321.73,58.02,2004-02-07
Andrew-Paul Ciantar,24.5,24-34,84.8,210,130,282,622,4,414.94,410.04,394.04,85.18,2019-12-07
Nicholas Stevens,24.5,24-34,111.7,232.5,162.5,250,645,1,379.84,377.84,361.3,77.41,2024-06-29
Dylan Spoon,28,24-34,88.3,212.5,150,247.5,610,21,398.28,393.29,377.25,81.86,2022-05-27
Sven Rieger,34,24-34,160.2,275,185,302.5,762.5,4,402.96,417.93,392.16,78.99,2023-04-14
Jesse Wyke,28,24-34,105.6,230,120,270,620,1,373.07,369.75,353.09,76.35,2025-03-01
Nilesh Garate,31,24-34,82.1,330,220,282.5,832.5,2,565.49,559.33,538.3,96.75,2023-08-08
Dylan Michel-Villaz,23.5,24-34,71.5,165,117.5,200,482.5,2,357.21,355.84,344.54,72.11,2024-03-23
Benjamin McDonald,30.5,24-34,69,160,135,205,500,1,379.37,378.88,367.41,76.14,2014-05-03
Luiz Eugenio de Alencar Martins,23.5,24-34,80.8,160,105,220,485,9,332.49,329.05,316.91,68.06,2024-07-12
Anthony Paradowski,33.5,24-34,98.6,222.5,140,230,592.5,1,366.95,362.66,346.48,75.35,2024-12-14
Milan Kaliba,29.5,24-34,99.1,250,190,250,690,4,426.38,421.46,402.61,72.47,2004-04-24
Ábel Csathó,26.5,24-34,81.3,135,90,165,390,10,266.41,263.6,253.8,54.56,2020-09-12
Ilya Alyabin,24.5,24-34,117.6,225,162.5,250,637.5,8,368.63,368.29,352.79,74.77,2020-10-05
Stephen Brown #3,31.5,24-34,60,175,92.5,210,477.5,1,403.03,407.25,397.68,68.62,2000-09-09
築地 悠,34.5,24-34,73.2,170,110,230,510,22,371.69,369.71,357.6,75.3,2018-09-22
Meven Barthelemy,25.5,24-34,74.75,167.5,110,200,477.5,1,343.3,341.04,329.57,69.74,2023-11-18
Denis Pruntsev,30.5,24-34,89.75,195,180,180,555,16,359.37,354.81,340.09,61.34,2008-06-02
Garret Eastwood,33,24-34,99.7,165,115,220,500,8,308.16,304.66,291,63.25,2025-04-05
Christopher Witkowski,23.5,24-34,90,175,125,205,505,3,326.53,322.39,308.98,67.14,2024-12-08
湯川 和幸,32.5,24-34,65.25,160,115,235,510,7,403.02,404.25,393.03,79.98,2016-09-10
Andriy Denisyuk,28,24-34,92.14,235,165,255,655,11,418.62,413.3,395.72,86.08,2018-03-13
Michael Melhem,30.5,24-34,104.15,190,100,195,485,4,293.47,290.65,277.53,60.11,2021-11-20
Antoine Metois Bastard De Crisnay,24.5,24-34,82.9,240,152.5,250,642.5,2,434.04,429.18,412.86,88.99,2025-04-06
Tahiwi Ormsby,27,24-34,119.7,205,152.5,260,617.5,4,354.93,355.22,340.39,71.86,2025-05-10
Jerry Anderson,24.5,24-34,149.3,245,137.5,265,647.5,2,348.64,358.49,339.08,68.84,2018-04-14
Zack Berezay,24.5,24-34,105.5,285,170,300,755,1,454.47,450.41,430.11,93.01,2024-02-10
Paul Caffrey,30,24-34,82.4,241,140,240,621,1,420.95,416.31,400.6,86.28,2009-11-14
Ryan Cross #2,27,24-34,97.4,175,97.5,190,462.5,2,288.01,284.55,271.93,59.17,2024-12-15
Dustin Lazaga,31,24-34,72.9,197.5,135,232.5,565,5,412.9,410.8,397.41,83.6,2024-03-16
Tomasz Stawiarski,25,24-34,90.56,245,175,292.5,712.5,1,459.27,453.43,434.45,94.43,2023-09-09
Gerald Repuyan,24.5,24-34,81.7,207.5,132.5,242.5,582.5,3,396.78,392.52,377.85,81.28,2018-02-24
Kenny Dao,26,24-34,73.8,162.5,107.5,192.5,462.5,12,335.28,333.32,322.29,67.99,2023-03-11
Oleksiy Pozdnukhov,28.5,24-34,73.8,245,132.5,265,642.5,2,465.77,463.05,447.72,79.76,2012-01-02
Derick Healy,24.5,24-34,91.2,195,142.5,242.5,580,7,372.56,367.82,352.32,76.61,2015-12-04
Dan Wade,25,24-34,99.4,255,175,310,740,2,456.68,451.45,431.23,93.75,2017-11-03
Martin Kaiser,30,24-34,122.1,209,195,245,649,1,370.6,371.67,356.11,74.88,2024-02-03
Mohd Farhruddein bin Mohd Bashir,32,24-34,102.3,220,155,250,625,1,380.99,377.03,360.01,78.11,2023-03-25
Zach Hernandez,28.5,24-34,103.35,260,157.5,282.5,700,1,424.9,420.67,401.68,87.07,2021-08-06
Ruslan Filimonov,27.5,24-34,91.6,235,150,250,635,17,407.01,401.83,384.83,69.41,2013-12-17
Charles Lindsey,25.5,24-34,129.75,267.5,162.5,272.5,702.5,1,393.59,397.47,379.73,78.99,2024-04-06
Kaleb Rupert-Ellis,26,24-34,87.5,220,135,240,595,1,390.33,385.48,369.91,80.21,2023-12-09
Anders Hamlin,32.5,24-34,98.1,155,107.5,182.5,445,3,276.22,272.96,260.8,56.73,2016-02-20
Eric May,24.5,24-34,80.2,222.5,127.5,270,620,3,426.89,422.61,407.15,87.33,2014-11-08
Louis-Olivier Guerin,29,24-34,85.85,182.5,110,197.5,490,6,324.71,320.79,308.1,66.69,2019-10-05
Chris Street #1,33,24-34,104.45,275,180,265,720,2,435.15,431.04,411.59,89.11,2025-04-26
Filip Řenč,26.5,24-34,82.8,185,117.5,200,502.5,10,339.69,335.9,323.15,69.64,2019-09-21
Jordan Spaniol,24.5,24-34,79.2,177.5,105,240,522.5,3,362.44,359,346.06,74.07,2022-11-05
Patrick Pfeiffer,26.5,24-34,102.2,205,120,250,575,3,350.66,346.99,331.34,71.9,2024-06-15
Julen García Mendoza,29.5,24-34,102.8,210,140,240,590,12,358.92,355.26,339.23,73.57,2025-03-09
Alksey Khavanskiy,24.5,24-34,66.7,260,142.5,230,632.5,11,491.74,492.38,478.21,84.09,2004-03-10
Manveer Sadhal,32.5,24-34,109.3,270,175,75,520,2,308.72,306.62,293,63.02,2018-08-05
Kevin AG Rister,25.5,24-34,90.32,125,127.5,175,427.5,10,275.93,272.42,261.05,56.73,2019-09-21
Ivan Golyand,30.5,24-34,94.2,210,140,255,605,13,382.59,377.78,361.4,78.65,2017-04-30
Simon San Miguel,34.5,24-34,90.6,155,137.5,227.5,520,7,335.11,330.85,317,68.9,2019-07-06
Rolandi Kaldani,30.5,24-34,118.6,250,180,310,740,6,426.66,426.63,408.75,86.46,2019-12-18
Joseph Eaton,24,24-34,100.1,277.5,162.5,290,730,10,449.13,444.09,424.15,92.18,2024-08-02
Denis Malinin,25.5,24-34,105.2,290,190,280,760,8,458,453.84,433.38,77.61,2006-07-21
Phindai Gapara,31.5,24-34,92.04,225,147.5,270,642.5,6,410.85,405.63,388.39,84.48,2018-08-23
V. Golovko,32.5,24-34,73.9,155,145,180,480,8,347.66,345.6,334.15,70.52,2016-10-03
Roger Han Kah Hern,31,24-34,74,160,130,200,490,1,354.59,352.46,340.76,71.94,2023-07-29
Anil Kumar #1,34,24-34,72.1,240,142.5,140,522.5,14,384.65,382.97,370.67,65.86,2021-02-17
Banu Jo,29.5,24-34,88.68,220,115,232.5,567.5,6,369.71,365.06,350.1,76,2024-02-24
Alex Sinkovits,30,24-34,93,237.5,160,255,652.5,21,415.15,409.89,392.31,85.36,2024-10-26
岩井 優介,24.5,24-34,65.35,157.5,97.5,195,450,1,355.2,356.24,346.33,70.52,2019-02-24
Joseph Woodbury,24.5,24-34,99.6,200,160,227.5,587.5,9,362.25,358.12,342.07,74.36,2016-07-23
Hector Pagoada,29.5,24-34,73.1,215,120,247.5,582.5,2,424.92,422.69,408.86,86.06,2025-04-11
Rasheem Keith,26,24-34,74.6,235,147.5,278,660.5,1,475.48,472.41,456.56,96.56,2021-10-30
Sean Prior,25,24-34,97.9,230,162.5,275,667.5,5,414.71,409.79,391.56,85.18,2024-04-26
A. Komin,23.5,24-34,91.3,225,155,220,600,14,385.2,380.29,364.25,79.2,2017-10-02
Carlos Lucio,27.5,24-34,89.95,265,170,277.5,712.5,1,460.83,454.98,436.07,94.75,2023-11-11
Jared Arkus,32,24-34,107.8,247.5,200,287.5,735,1,438.69,435.31,415.84,89.65,2022-11-12
Maikel Metyas,27,24-34,79.74,147.5,80,150,377.5,5,260.8,258.25,248.87,53.33,2025-02-01
Nikolay Medved,27,24-34,87.22,240,200,245,685,7,450.13,444.56,426.67,76.9,2016-12-16
Jensen Bo Hoenholt,30.5,24-34,104,237.5,172.5,275,685,17,414.73,410.72,392.18,84.95,2017-03-12
Jan Astorga,24.5,24-34,73.85,227.5,142.5,270,640,1,463.75,461.02,445.75,94.06,2022-04-16
Maxime Brunet,27,24-34,76.1,142.5,100,145,387.5,1,275.45,273.36,263.97,56.07,2018-05-27
Scott Alan Smith,33,24-34,102.06,272.5,182.5,272.5,727.5,1,443.91,439.25,419.43,75.34,2007-03-24
Zaid Guizar Rodríguez,29,24-34,93,205,110,250,565,6,359.48,354.93,339.7,73.91,2019-11-16
Evgeniy Dorovskikh,23.5,24-34,80.15,160,105,200,465,11,320.29,317.08,305.49,65.52,2019-04-05
Hugo Ching,31.5,24-34,78.1,190,125,202.5,517.5,7,362.01,358.8,346.08,73.89,2024-08-24
Manolis Konidakis,25,24-34,103.68,265,170,287.5,722.5,4,437.99,433.69,414.11,89.73,2024-09-14
William Wimer,25,24-34,87.9,210,125,240,575,3,376.32,371.62,356.53,77.34,2019-10-12
Christopher Metro,31.5,24-34,80.3,160,127.5,205,492.5,2,338.85,335.44,323.15,69.33,2020-01-18
徐学清,29.5,24-34,89.2,175,90,195,460,4,298.78,295.01,282.85,61.42,2025-04-19
John Ammons,25,24-34,59.3,102.5,62.5,125,290,1,247.16,250.01,244.3,47.86,2024-08-03
Cee-Jay Jackson,29,24-34,96.5,155,105,180,440,2,275.15,271.79,259.81,56.54,2019-07-20
Aleksandr Gross,27.5,24-34,102.2,260,160,240,660,6,402.49,398.29,380.32,82.52,2015-12-03
Aglyam Khusainov,24.5,24-34,120.1,240,190,240,670,3,384.68,385.12,369.05,64.73,2015-04-17
Aleksandr Korablin,23.5,24-34,125.7,185,130,200,515,2,291.37,293.14,280.38,58.68,2019-03-30
Arlind Queriman,25,24-34,72.86,175,115,172.5,462.5,1,338.11,336.41,325.45,68.45,2025-01-25
Aaron Medina,27.5,24-34,65.65,182.5,120,195,497.5,5,391.35,392.35,381.35,77.77,2024-07-13
Andrey Monakhov,31,24-34,100.05,182.5,162.5,210,555,10,341.54,337.7,322.54,70.1,2018-11-04
Davide Giannini,28.5,24-34,70.3,207.5,135,235,577.5,2,432.51,431.36,417.96,87.08,2016-06-14
Pavel Shiryaev,32.5,24-34,90.5,235,140,200,575,10,370.76,366.05,350.74,63.26,2015-04-17
Billy Stickle,28,24-34,109.4,220,170,255,645,1,382.8,380.22,363.34,78.14,2024-05-04
Austin Unger,27,24-34,109.4,189,120,227,536,2,318.11,315.97,301.94,64.94,2023-09-16
Owen Britt,25,24-34,89.8,235,140,287.5,662.5,2,428.85,423.42,405.84,88.17,2021-04-17
Vincent Huerta,23.5,24-34,125.15,400,275,341.5,1016.5,1,575.89,579.11,554.13,96.71,2024-12-14
Bogdan Radish,31,24-34,99.39,250,187.5,280,717.5,10,442.81,437.74,418.13,90.91,2018-03-13
Jacob Doreskewicz,26,24-34,84.8,170,105,215,490,3,326.88,323.02,310.42,67.1,2024-09-28
Darren Fong,29.5,24-34,90.8,210,137.5,235,582.5,5,374.98,370.21,354.67,77.1,2017-12-17
Jose Luis Salazar Sancho,23.5,24-34,81.4,137.5,72.5,187.5,397.5,13,271.34,268.46,258.47,55.57,2024-09-01
Alexis Delatouche,24.5,24-34,91.98,170,120,202.5,492.5,3,315.03,311.03,297.81,64.78,2024-06-22
Andrew Hasdal,30,24-34,73.8,152.5,97.5,210,460,2,333.47,331.52,320.55,67.63,2014-08-03
Gabriel Mao Xuan Yu,27,24-34,78.55,185,147.5,267.5,600,4,418.27,414.44,399.65,85.42,2021-10-20
Harland Kurt P Tejero,26.5,24-34,91.5,197.5,107.5,200,505,2,323.86,319.74,306.22,55.24,2024-09-28
Robert Tandoc,31.5,24-34,79.2,202.5,120,190,512.5,14,355.51,352.13,339.43,72.65,2019-06-01
Mak Booher,29,24-34,108.1,170,115,202.5,487.5,3,290.65,288.47,275.58,59.38,2023-01-28
Noé Schwartz,24.5,24-34,99.75,227.5,135,245,607.5,2,374.33,370.09,353.49,76.84,2025-05-24
B. Cookson,32,24-34,110,213.19,165.56,272.16,650.91,2,385.51,383.06,366.11,78.66,1998-01-10
Cameron Marley,30,24-34,98.5,165,125,247.5,537.5,4,333.04,329.14,314.45,68.39,2024-12-07
Petr Brym,34.5,24-34,91.4,230,135,230,595,4,381.78,376.92,361,65.12,2014-09-27
Joshua Polite,24,24-34,71.5,25,137.5,210,372.5,1,275.77,274.72,265.99,55.67,2024-10-26
Devin McClure,28.5,24-34,60.1,172.5,122.5,210,505,3,425.66,430.05,419.91,82.74,2019-06-22
Sibulele Ntlokwana,23.5,24-34,70.75,122.5,107.5,180,410,8,305.72,304.77,295.22,61.62,2017-03-14
Conner Stewart,23.5,24-34,97.4,240,135,262.5,637.5,2,396.98,392.22,374.82,81.55,2024-06-08
Irving Pena,27.5,24-34,116.5,167.5,90,205,462.5,7,268.3,267.83,256.48,54.47,2016-12-03
Anatoliy Yaminov,25.5,24-34,62.6,140,105,160,405,1,330.39,332.58,324.02,64.93,2013-09-29
Lennon Comeaux,27,24-34,109,220,120,255,595,2,353.62,351.15,335.53,72.2,2024-02-24
Marko Petrić,26.5,24-34,90.2,200,132.5,240,572.5,3,369.77,365.07,349.85,76.03,2018-12-15
Jacob Covey #2,29.5,24-34,89.4,185,130,220,535,9,347.1,342.71,328.55,71.36,2024-07-13
Noah Sorseth,25,24-34,106,135,107.5,170,412.5,2,247.84,245.68,234.63,50.71,2021-12-05
Joshua Munro,31.5,24-34,92.1,190,115,215,520,6,332.41,328.19,314.23,68.35,2019-06-15
Kyle Moores,26.5,24-34,118.19,210,140,250,600,1,346.35,346.2,331.67,70.21,2019-12-07
Petr Korolev,23.5,24-34,81.45,310,190,275,775,6,528.83,523.22,503.73,90.49,2021-03-16
Emil B Jensen,24.5,24-34,100.88,230,170,260,660,2,404.71,400.28,382.27,83.03,2019-09-21
Mitchell Cosby,26,24-34,80.9,132.5,100,172.5,405,2,277.44,274.57,264.42,56.8,2021-02-06
Joshua Yu #1,26.5,24-34,73.9,185,152.5,215,552.5,5,400.17,397.8,384.62,81.17,2019-06-29
Shea McCann,23.5,24-34,103.15,227.5,145,252.5,625,3,379.68,375.87,358.9,77.81,2022-09-03
Jonathan Almazan,31,24-34,73.25,190,125,227.5,542.5,3,395.2,393.08,380.19,80.07,2025-04-19
Zion Stephens,24.5,24-34,71.6,230,147.5,257.5,635,2,469.66,467.83,452.93,94.84,2024-11-17
Lucas Medina,33,24-34,58.4,150,97.5,180,427.5,1,369.04,373.84,365.62,71.13,2019-11-01
Jack Huang,24.5,24-34,67.35,217.5,130,262.5,610,8,470.91,471.16,457.4,94.08,2024-09-05
Vishwajeet Singh,26,24-34,130.3,270,135,300,705,1,394.48,398.58,380.7,66.13,2024-09-04
Hannu Surakka,23.5,24-34,72.48,202.5,132.5,227.5,562.5,5,412.65,410.7,397.42,83.48,2018-04-15
Vjaceslavs Skvorcovs,23.5,24-34,73.8,175,127.5,215,517.5,6,375.15,372.96,360.62,64.25,1998-03-21
John Rollins,24.5,24-34,73.7,187.5,120,205,512.5,3,371.85,369.72,357.5,75.4,2017-01-14
George Dobbins,34.5,24-34,81.2,210,130,262.5,602.5,1,411.86,407.53,392.41,84.33,2017-04-30
Giulio Palomba,30.5,24-34,113.18,190,127.5,240,557.5,19,326.74,325.35,311.25,66.51,2024-10-27
Derrick Choe,23.5,24-34,80.6,200,125,212.5,537.5,5,369.01,365.24,351.8,75.52,2019-05-04
Vincent Mayberry,30,24-34,84.2,200,107.5,192.5,500,2,334.86,330.96,318.15,68.71,2021-06-19
David Martin #6,34,24-34,74.2,167.5,125,215,507.5,4,366.61,364.35,352.22,74.4,2010-11-14
Ivan Lopez,28.5,24-34,106.9,207.5,155,215,577.5,5,345.81,342.98,327.58,70.71,2025-05-24
Eldar Inamov,27.5,24-34,93,160,105,200,465,5,295.86,292.11,279.58,50.43,2016-05-28
Marton Hodnefjell,24.5,24-34,82.95,150,120,200,470,1,317.4,313.84,301.9,65.08,2020-12-12
Fabian Pauwels,34,24-34,118,245,167.5,272.5,685,9,395.63,395.4,378.8,80.22,2024-11-23
Alex Puddu,26.5,24-34,65.42,212.5,112.5,222.5,547.5,4,431.81,433.04,420.97,85.75,2024-05-31
Khan Forrest,32.5,24-34,90.75,192.5,150,245,587.5,2,378.3,373.49,357.83,77.78,2016-07-02
Wesley Schultz,26,24-34,83.9,190,122.5,205,517.5,1,347.26,343.25,330.02,71.25,2022-04-03
Sergey Bannov,34,24-34,102.5,230,140,237.5,607.5,2,370.02,366.2,349.67,62.79,2015-06-02
Nate Mackenzie,27,24-34,111.7,217.5,162.5,237.5,617.5,2,363.64,361.73,345.89,74.11,2024-11-23
Aleksandr Sinitsyn,25.5,24-34,90.85,170,132.5,200,502.5,6,323.39,319.28,305.87,66.49,2018-05-05
Brandon Hoang,25.5,24-34,73.05,160,100,172.5,432.5,2,315.64,313.99,303.74,63.92,2019-07-13
Sergey Klebanovich,26.5,24-34,90.3,200,140,240,580,18,374.4,369.64,354.22,76.98,2014-05-16
Sean Leadbetter,30,24-34,66.7,170,105,227.5,502.5,1,390.67,391.18,379.92,77.9,2021-04-03
Tushar Morabkar,28.5,24-34,99.1,187.5,127.5,212.5,527.5,8,325.97,322.21,307.79,66.93,2023-10-07
Dale Sledge,25,24-34,107.64,227.5,205,317.5,750,2,447.9,444.41,424.52,91.54,2008-07-25
Ivan Reymer,29.5,24-34,69.1,230,110,230,570,4,432.05,431.43,418.35,73.94,2016-04-07
Willie Wilson,33.5,24-34,111.3,185,127.5,255,567.5,6,334.64,332.79,318.18,68.22,2023-03-11
Darrell Tarrant-O'Neill,30,24-34,134.86,255,175,300,730,1,404.35,410.31,391,80.78,2025-03-22
Luca De Angelis,32,24-34,88.6,225,127.5,230,582.5,3,379.66,374.89,359.54,78.04,2025-05-04
Jake Lile,24.5,24-34,74.6,170,122.5,172.5,465,1,334.75,332.58,321.43,67.98,2022-03-26
Zachary Reinig,29,24-34,99.2,267.5,155,290,712.5,9,440.09,435.03,415.56,90.35,2024-06-24
David Garcia #2,23.5,24-34,72.6,190,127.5,250,567.5,2,415.86,413.85,400.44,84.15,2019-04-27
Aleksey Merkel,25,24-34,90,222.5,145,242.5,610,7,394.43,389.42,373.22,81.09,2021-04-02
Mario Parra,26,24-34,65.6,140,92.5,175,407.5,5,320.73,321.58,312.57,63.73,2022-12-10
Eric Sagredo,23.5,24-34,92.5,205,165,245,615,1,392.31,387.33,370.8,80.67,2019-05-11
Jacob Connor,23.5,24-34,81.1,202.5,137.5,227.5,567.5,2,388.21,384.15,369.91,79.48,2023-07-22
Joseph David Caldwell,26.5,24-34,114,227.5,160,277.5,665,2,388.73,387.31,370.63,79.08,2016-07-16
Anton Nguyen,27,24-34,90.71,195,132.5,205,532.5,7,342.96,338.6,324.4,70.52,2024-12-08
James Lane,25.5,24-34,121.2,155,100,172.5,427.5,2,244.71,245.22,234.98,49.48,2023-11-11
Maroane Rakba,28.5,24-34,73.4,185,115,215,515,2,374.67,372.6,360.36,75.93,2023-01-29
Robert Mixon III,25.5,24-34,80.28,162.5,112.5,167.5,442.5,6,304.5,301.43,290.39,62.3,2018-11-17
Ryan McCall,33.5,24-34,115.25,165,95,202.5,462.5,2,269.31,268.58,257.11,54.73,2014-04-27
Steven Carmona,25.5,24-34,97.15,207.5,145,222.5,575,2,358.48,354.16,338.47,73.65,2022-11-19
Carlos Hernández #1,32,24-34,78.7,252.5,152.5,240,645,2,449.12,444.97,429.06,76.89,2001-10-26
George Clark #4,29,24-34,81.8,200,132.5,225,557.5,3,379.48,375.4,361.35,77.74,2025-03-15
Enkhbaatar Baatarjaw,24.5,24-34,65.1,170,140,205,515,5,407.67,409,397.69,80.87,2018-12-04
Travis Boren,27.5,24-34,83,212.5,130,275,617.5,2,416.87,412.18,396.49,85.48,2023-11-04
Arley Loewen,32,24-34,88.7,195,145,220,560,3,364.79,360.2,345.43,74.98,2023-04-15
Roger Gomis Cabezuelo,27.5,24-34,87.8,210,155,235,600,9,392.91,388.01,372.28,80.75,2024-02-23
Carlos Javier Vazquez Perez,26.5,24-34,103.9,230,147.5,235,612.5,7,370.98,367.38,350.79,75.99,2023-06-23
Michael Kayser,26,24-34,116,290,172.5,280,742.5,3,431.38,430.45,412.16,72.72,1998-03-01
Daniel Heller #2,30.5,24-34,101.8,217.5,142.5,227.5,587.5,3,358.87,355.06,339.05,73.59,2019-05-05
Patrick Irwin,27.5,24-34,84.3,132.5,75,170,377.5,4,252.65,249.7,240.03,51.85,2019-07-06
Florent Torre,26.5,24-34,78.27,177.5,137.5,207.5,522.5,3,365.03,361.75,348.89,74.52,2022-07-02
Fabrizio Trevia Ordenes,32,24-34,73.75,230,135,250,615,1,446.03,443.44,428.78,90.45,2024-12-07
Ruben Bays,24,24-34,72.3,215,140,237.5,592.5,1,435.38,433.4,419.42,88.04,2024-12-07
Spencer Ziese,24,24-34,133.8,200,155,215,570,1,316.45,320.79,305.87,63.28,2025-05-17
Lukas Poehlmann,26,24-34,82.1,242.5,137.5,300,680,14,461.9,456.87,439.7,94.65,2022-11-25
Josh Smith #17,24.5,24-34,91.6,235,162.5,285,682.5,1,437.45,431.89,413.61,89.95,2018-04-14
Calvin Dong,24.5,24-34,88.8,240,130,272.5,642.5,2,418.28,413.02,396.07,85.98,2025-02-02
Alexander Bogard,26,24-34,90.5,230,150,245,625,2,403,397.88,381.24,82.86,2019-06-08
Brian Pearson,33,24-34,73.48,177.47,139.93,197.43,514.83,1,374.27,372.19,359.94,64.09,2004-07-10
Vyacheslav Sagaydachnyy,25.5,24-34,92.35,325,170,282.5,777.5,3,496.36,490.06,469.17,84.63,2013-06-05
Tobias Hoffmann,29.5,24-34,155.4,240,152.5,265,657.5,5,350.26,361.98,340.87,68.87,2025-01-03
Omar Haroon,24.5,24-34,57.35,127.5,105,160,392.5,3,344.1,349.18,341.87,65.94,2022-08-13
Jakob Williams,29,24-34,65.3,130,95,185,410,16,323.81,324.78,315.75,64.27,2022-05-27
Minh Nguyen #13,24,24-34,82.75,187.5,117.5,220,525,4,355.02,351.07,337.75,72.78,2025-04-26
Vashit Anuj,27.5,24-34,84.9,250,160,252.5,662.5,4,441.68,436.44,419.39,75.51,2004-04-28
Martín Gonzalez #2,31.5,24-34,131.7,250,150,267.5,667.5,1,372.31,376.67,359.54,74.59,2019-11-01
Dominik Scherer,28,24-34,82.4,205,135,215,555,10,376.21,372.07,358.02,77.11,2025-05-02
Dawid Kuczkowski,23.5,24-34,82.5,215,125,255,595,12,403.05,398.59,383.53,82.62,2023-05-05
Peter Stanavage,25.5,24-34,78.4,192.5,120,215,527.5,2,368.15,364.82,351.83,75.17,2025-04-12
Stephen Wozab,33.5,24-34,91.5,185,95,192.5,472.5,2,303.02,299.16,286.51,62.31,2016-08-13
Zhi Zhong Chew,33.5,24-34,104.32,250,167.5,275,692.5,2,418.74,414.76,396.04,85.76,2024-10-05
William Bizub,25,24-34,72.5,180,115,225,520,2,381.4,379.6,367.31,77.16,2022-11-12
Tonggyu Kim,25.5,24-34,74.49,245,175,282.5,702.5,12,506.2,502.97,486.13,102.78,2023-09-14
Jorge Pinto Muaoz,24,24-34,117.5,205,120,260,585,3,338.37,338.04,323.8,68.63,2023-06-10
Steve Vratsenes,24.5,24-34,92.3,200,140,215,555,6,354.41,349.91,335,72.87,2023-06-24
Ng Chong Jack,23.5,24-34,74,200,115,225,540,2,390.77,388.43,375.53,79.28,2024-08-24
Thomas Tyndall,27.5,24-34,109.5,192.5,145,245,582.5,1,345.59,343.28,328.05,70.54,2018-09-16
Matthieu Lehoux,23.5,24-34,89.55,210,127.5,240,577.5,1,374.36,369.62,354.32,76.96,2024-10-19
Kristopher Werner Brand,31.5,24-34,81.1,207.5,132.5,227.5,567.5,3,388.21,384.15,369.91,79.48,2024-12-21
Frédéric Mannequin,24,24-34,65.88,207.5,125,215,547.5,5,429.56,430.54,418.39,85.43,2018-04-28
Andrew Beden,27,24-34,128.82,185,125,205,515,1,289.17,291.76,278.86,58.08,2018-12-03
Nico Da Silva,31.5,24-34,103.8,165,130,205,500,4,302.96,300,286.46,62.06,2021-04-30
Anatoliy Brezvin,27,24-34,82.8,235,155,240,630,6,425.88,421.13,405.14,87.32,2019-12-18
Petr Maňásek,30.5,24-34,89.4,190,130,230,550,1,356.84,352.32,337.76,60.91,1995-02-21
Spencer Dougherty,33,24-34,107.9,230,142.5,245,617.5,1,368.43,365.61,349.26,75.28,2023-12-09
Bahram Hosseinzadeh Absabadi,31.5,24-34,91.65,200,135,230,565,7,362.04,357.44,342.3,74.44,2021-12-24
Joshua Townes,26,24-34,82.5,170,130,192.5,492.5,3,333.62,329.93,317.46,68.38,2023-11-11
Ryan Crump,30,24-34,109.9,250,150,237.5,637.5,13,377.7,375.27,358.65,77.07,2024-10-25
