player_name,pitch_type,result,release_speed,description,count,outs_when_up
"Sale, Chris",SI,B,93.4,ball,0-2,2
"Sale, Chris",SL,S,79.7,swinging_strike,0-1,2
"Sale, Chris",SI,S,93.3,called_strike,0-0,2
"Sale, Chris",SI,S,96.6,called_strike,1-2,1
"Sale, Chris",CH,S,85.9,swinging_strike,1-1,1
"Sale, Chris",CH,B,86.8,ball,0-1,1
"Sale, Chris",CH,S,87.6,foul,0-0,1
"Sale, Chris",SL,S,80.6,swinging_strike_blocked,1-2,0
"Sale, Chris",CH,B,86.5,ball,0-2,0
"Sale, Chris",CH,S,86.3,swinging_strike,0-1,0
"Sale, Chris",SI,S,93.3,swinging_strike,0-0,0
"Sale, Chris",SL,X,78,hit_into_play,2-2,2
"Sale, Chris",SL,B,82.8,ball,1-2,2
"Sale, Chris",SL,S,81.2,called_strike,1-1,2
"Sale, Chris",CH,S,87,called_strike,1-0,2
"Sale, Chris",SL,B,80.1,ball,0-0,2
"Sale, Chris",SI,X,97.5,hit_into_play,2-2,2
"Sale, Chris",SL,B,79.2,blocked_ball,1-2,2
"Sale, Chris",CH,S,87.2,foul,1-1,2
"Sale, Chris",SI,B,96.9,ball,0-1,2
"Sale, Chris",SI,S,96.4,called_strike,0-0,2
"Sale, Chris",CH,S,86.5,swinging_strike,0-2,1
"Sale, Chris",CH,S,86.4,swinging_strike,0-1,1
"Sale, Chris",SI,S,93.1,called_strike,0-0,1
"Sale, Chris",SI,X,97.1,hit_into_play,0-1,0
"Sale, Chris",SI,S,96.8,called_strike,0-0,0
"Sale, Chris",SI,B,97.1,ball,3-1,0
"Sale, Chris",SI,S,95.5,called_strike,3-0,0
"Sale, Chris",SI,B,94.7,ball,2-0,0
"Sale, Chris",SI,B,96.5,ball,1-0,0
"Sale, Chris",SI,B,94.1,ball,0-0,0
"Sale, Chris",SL,X,80.3,hit_into_play,1-2,0
"Sale, Chris",SI,S,97.1,called_strike,1-1,0
"Sale, Chris",SI,B,97.7,ball,0-1,0
"Sale, Chris",SL,S,77,called_strike,0-0,0
"Sale, Chris",SL,X,77.9,hit_into_play,0-2,0
"Sale, Chris",SL,S,77.7,called_strike,0-1,0
"Sale, Chris",SI,S,96.6,foul,0-0,0
"Sale, Chris",CH,X,89.1,hit_into_play,2-1,0
"Sale, Chris",CH,B,88.3,ball,1-1,0
"Sale, Chris",SI,B,96.4,ball,0-1,0
"Sale, Chris",SI,S,94.9,called_strike,0-0,0
"Sale, Chris",SI,B,96.5,hit_by_pitch,0-0,0
"Sale, Chris",SL,X,77.8,hit_into_play,0-2,0
"Sale, Chris",SI,S,93.8,foul,0-2,0
"Sale, Chris",SI,S,93.8,called_strike,0-1,0
"Sale, Chris",SI,S,92.9,called_strike,0-0,0
"Sale, Chris",SI,X,97.5,hit_into_play,1-2,2
"Sale, Chris",SI,S,96.7,foul,1-1,2
"Sale, Chris",SI,B,95.5,ball,0-1,2
"Sale, Chris",SL,S,77.2,called_strike,0-0,2
"Sale, Chris",CH,X,89,hit_into_play,2-1,2
"Sale, Chris",CH,B,88.1,ball,1-1,2
"Sale, Chris",SL,B,79.3,ball,0-1,2
"Sale, Chris",CH,S,88.2,called_strike,0-0,2
"Sale, Chris",SI,X,98.3,hit_into_play,1-2,2
"Sale, Chris",SL,S,81.5,foul,1-2,2
"Sale, Chris",SI,S,97.4,foul,1-1,2
"Sale, Chris",SI,S,91.2,foul,1-0,2
"Sale, Chris",CH,B,89.5,ball,0-0,2
"Sale, Chris",CH,X,87.3,hit_into_play,1-0,2
"Sale, Chris",CH,B,86.4,ball,0-0,2
"Sale, Chris",SI,X,95.1,hit_into_play,2-0,1
"Sale, Chris",SI,B,95.7,ball,1-0,1
"Sale, Chris",SI,B,97.4,ball,0-0,1
"Sale, Chris",SI,B,93.8,hit_by_pitch,1-0,1
"Sale, Chris",SL,B,77.8,ball,0-0,1
"Sale, Chris",SI,X,97.1,hit_into_play,2-2,0
"Sale, Chris",SI,S,96.7,foul,2-2,0
"Sale, Chris",SI,S,95.6,foul,2-1,0
"Sale, Chris",SI,B,96.2,ball,1-1,0
"Sale, Chris",SI,S,95.3,foul,1-0,0
"Sale, Chris",CH,B,86,ball,0-0,0
"Sale, Chris",SI,S,91.8,swinging_strike,0-2,2
"Sale, Chris",SI,S,96.2,swinging_strike,0-1,2
"Sale, Chris",SI,S,96.1,foul,0-0,2
"Sale, Chris",CH,X,89.1,hit_into_play,0-1,1
"Sale, Chris",CH,S,87.6,foul,0-0,1
"Sale, Chris",SI,B,97.5,ball,3-1,1
"Sale, Chris",SI,B,95.7,ball,2-1,1
"Sale, Chris",SI,B,94.8,ball,1-1,1
"Sale, Chris",SI,S,95.5,called_strike,1-0,1
"Sale, Chris",SI,B,94.4,ball,0-0,1
"Sale, Chris",SL,X,74.7,hit_into_play,0-0,1
"Sale, Chris",SI,X,93.4,hit_into_play,0-0,0
"Sale, Chris",SL,X,81.5,hit_into_play,0-2,2
"Sale, Chris",SI,S,96.5,foul_tip,0-1,2
"Sale, Chris",SI,S,95.7,swinging_strike,0-0,2
"Sale, Chris",SI,S,93.2,swinging_strike,0-2,1
"Sale, Chris",SI,S,96.7,called_strike,0-1,1
"Sale, Chris",SL,S,75.9,called_strike,0-0,1
"Sale, Chris",SL,S,80.1,swinging_strike,0-2,0
"Sale, Chris",SI,S,95.2,foul,0-1,0
"Sale, Chris",SI,S,92.5,called_strike,0-0,0
"Sale, Chris",CH,X,86.5,hit_into_play,3-2,2
"Sale, Chris",CH,B,85.5,ball,2-2,2
"Sale, Chris",CH,S,84.9,swinging_strike,2-1,2
"Sale, Chris",CH,B,85.7,ball,1-1,2
"Sale, Chris",SI,B,96.4,ball,0-1,2
"Sale, Chris",SI,S,94.1,called_strike,0-0,2
"Sale, Chris",SI,S,92.2,swinging_strike,0-2,1
"Sale, Chris",SL,S,77.4,called_strike,0-1,1
"Sale, Chris",SI,S,94.2,foul,0-0,1
"Sale, Chris",CH,X,85.6,hit_into_play,1-1,0
"Sale, Chris",SI,B,97,ball,0-1,0
"Sale, Chris",SI,S,94.7,foul,0-0,0
"Sale, Chris",CH,S,87.1,swinging_strike,2-2,2
"Sale, Chris",SL,B,82.7,ball,1-2,2
"Sale, Chris",SL,S,80.8,swinging_strike,1-1,2
"Sale, Chris",SI,B,98,ball,0-1,2
"Sale, Chris",CH,S,88.4,called_strike,0-0,2
"Sale, Chris",SI,X,98.7,hit_into_play,3-2,2
"Sale, Chris",CH,B,84.9,ball,2-2,2
"Sale, Chris",SL,B,79.6,ball,1-2,2
"Sale, Chris",SL,B,79,ball,0-2,2
"Sale, Chris",SI,S,96,called_strike,0-1,2
"Sale, Chris",SL,S,80.3,foul,0-0,2
"Sale, Chris",SI,S,97.8,swinging_strike,1-2,1
"Sale, Chris",CH,S,87.3,foul,1-1,1
"Sale, Chris",SI,B,97.3,ball,0-1,1
"Sale, Chris",SI,S,97.3,foul,0-0,1
"Sale, Chris",SI,X,95.3,hit_into_play,0-0,1
"Sale, Chris",SL,S,81.4,called_strike,1-2,0
"Sale, Chris",SI,S,94,swinging_strike,1-1,0
"Sale, Chris",SL,B,77,ball,0-1,0
"Sale, Chris",SI,S,95.3,called_strike,0-0,0
"Sale, Chris",CH,X,86.3,hit_into_play,0-0,2
"Sale, Chris",SI,X,96.5,hit_into_play,1-2,2
"Sale, Chris",SI,S,96.3,foul,1-2,2
"Sale, Chris",SL,S,75,swinging_strike,1-1,2
"Sale, Chris",SL,B,79.8,blocked_ball,0-1,2
"Sale, Chris",SI,S,95.5,called_strike,0-0,2
"Sale, Chris",SI,X,96.8,hit_into_play,0-1,1
"Sale, Chris",CH,S,87.4,called_strike,0-0,1
"Sale, Chris",SI,S,94.3,swinging_strike,2-2,0
"Sale, Chris",CH,S,84.9,foul,2-2,0
"Sale, Chris",SL,B,76.2,ball,1-2,0
"Sale, Chris",SL,B,77.6,ball,0-2,0
"Sale, Chris",CH,S,87,swinging_strike,0-1,0
"Sale, Chris",SL,S,77,called_strike,0-0,0
"Sale, Chris",CH,X,83.6,hit_into_play,0-0,0
"Sale, Chris",CH,X,89.8,hit_into_play,3-2,2
"Sale, Chris",SL,B,77.9,ball,2-2,2
"Sale, Chris",SI,S,96.4,swinging_strike,2-1,2
"Sale, Chris",SL,B,79.6,ball,1-1,2
"Sale, Chris",SI,S,96.2,called_strike,1-0,2
"Sale, Chris",SI,B,96.4,ball,0-0,2
"Sale, Chris",SI,X,95.9,hit_into_play,0-1,2
"Sale, Chris",SI,S,95.4,called_strike,0-0,2
"Sale, Chris",SI,X,90.1,hit_into_play,0-2,1
"Sale, Chris",SI,S,96.5,foul,0-1,1
"Sale, Chris",SI,S,95.4,foul,0-0,1
"Sale, Chris",CH,X,84.1,hit_into_play,2-0,1
"Sale, Chris",SI,B,94.6,ball,1-0,1
"Sale, Chris",CH,B,84.9,ball,0-0,1
"Sale, Chris",SL,X,74.9,hit_into_play,1-2,0
"Sale, Chris",SI,S,95,foul,1-2,0
"Sale, Chris",SI,S,94.4,foul,1-1,0
"Sale, Chris",CH,B,84,ball,0-1,0
"Sale, Chris",SI,S,92.5,called_strike,0-0,0
"Sale, Chris",SI,X,96.6,hit_into_play,0-0,2
"Sale, Chris",SL,X,81.5,hit_into_play,1-2,2
"Sale, Chris",SI,S,96.8,foul,1-2,2
"Sale, Chris",CH,S,86.3,swinging_strike,1-1,2
"Sale, Chris",CH,B,82.8,ball,0-1,2
"Sale, Chris",CH,S,86.9,called_strike,0-0,2
"Sale, Chris",SI,X,95.6,hit_into_play,0-0,1
"Sale, Chris",SI,S,96.2,swinging_strike,1-2,0
"Sale, Chris",SI,B,96.8,ball,0-2,0
"Sale, Chris",SI,S,94.5,foul,0-1,0
"Sale, Chris",SI,S,94.4,foul,0-0,0
"Sale, Chris",CH,X,85.7,hit_into_play,1-0,0
"Sale, Chris",SL,B,74.8,ball,0-0,0
"Sale, Chris",SI,X,96.4,hit_into_play,3-2,2
"Sale, Chris",CH,S,86.9,foul,3-2,2
"Sale, Chris",CH,B,84,ball,2-2,2
"Sale, Chris",SL,B,80.2,ball,1-2,2
"Sale, Chris",SI,S,94.2,called_strike,1-1,2
"Sale, Chris",SI,B,90.9,ball,0-1,2
"Sale, Chris",CH,S,86.4,called_strike,0-0,2
"Sale, Chris",SL,S,74.9,called_strike,1-2,1
"Sale, Chris",SL,S,77.3,called_strike,1-1,1
"Sale, Chris",SI,B,95.7,ball,0-1,1
"Sale, Chris",SI,S,91.6,called_strike,0-0,1
"Sale, Chris",CH,X,83.5,hit_into_play,0-1,0
"Sale, Chris",CH,S,83.1,called_strike,0-0,0
"Sale, Chris",CH,X,89.4,hit_into_play,2-2,2
"Sale, Chris",SL,B,78.3,ball,1-2,2
"Sale, Chris",CH,S,89.1,swinging_strike,1-1,2
"Sale, Chris",SL,B,77.3,ball,0-1,2
"Sale, Chris",CH,S,84.4,called_strike,0-0,2
"Sale, Chris",SI,S,96,swinging_strike,2-2,1
"Sale, Chris",CH,S,84,foul,2-2,1
"Sale, Chris",CH,S,84.1,swinging_strike,2-1,1
"Sale, Chris",CH,B,85,ball,1-1,1
"Sale, Chris",SI,B,94,ball,0-1,1
"Sale, Chris",CH,S,84.7,called_strike,0-0,1
"Sale, Chris",SL,S,79.6,swinging_strike,1-2,0
"Sale, Chris",SI,B,90.5,ball,0-2,0
"Sale, Chris",SI,S,95.5,foul,0-1,0
"Sale, Chris",SI,S,93.9,foul,0-0,0
"Sale, Chris",SL,S,80,swinging_strike,1-2,2
"Sale, Chris",SL,S,76.5,swinging_strike,1-1,2
"Sale, Chris",SI,S,94,called_strike,1-0,2
"Sale, Chris",SI,B,93.1,ball,0-0,2
"Sale, Chris",CH,X,85.7,hit_into_play,2-1,1
"Sale, Chris",SI,B,93.1,ball,1-1,1
"Sale, Chris",SI,B,92.8,ball,0-1,1
"Sale, Chris",SI,S,90.5,called_strike,0-0,1
"Sale, Chris",CH,X,85.2,hit_into_play,1-2,0
"Sale, Chris",SL,S,76.5,called_strike,1-1,0
"Sale, Chris",SI,B,93.8,ball,0-1,0
"Sale, Chris",CH,S,84.7,called_strike,0-0,0
"Sale, Chris",SI,S,98,swinging_strike,3-2,2
"Sale, Chris",SI,B,90.2,ball,2-2,2
"Sale, Chris",CH,S,86.2,called_strike,2-1,2
"Sale, Chris",SL,B,81,ball,1-1,2
"Sale, Chris",SI,B,97.3,ball,0-1,2
"Sale, Chris",SI,S,95.9,called_strike,0-0,2
"Sale, Chris",SI,X,96.7,hit_into_play,1-2,2
"Sale, Chris",CH,S,85,foul,1-2,2
"Sale, Chris",SL,S,80,foul,1-2,2
"Sale, Chris",SI,B,93.6,ball,0-2,2
"Sale, Chris",SI,S,91.2,foul,0-1,2
"Sale, Chris",CH,S,85,called_strike,0-0,2
"Sale, Chris",SI,X,95.6,hit_into_play,1-2,1
"Sale, Chris",SI,S,96.6,foul,1-1,1
"Sale, Chris",SL,B,78.7,ball,0-1,1
"Sale, Chris",SI,S,94.8,called_strike,0-0,1
"Sale, Chris",CH,X,86,hit_into_play,3-2,0
"Sale, Chris",SI,B,96.5,ball,2-2,0
"Sale, Chris",SL,B,80.2,ball,1-2,0
"Sale, Chris",SL,B,78.5,ball,0-2,0
"Sale, Chris",SI,S,94.9,foul,0-1,0
"Sale, Chris",SI,S,96.2,called_strike,0-0,0
"Sale, Chris",SI,X,97,hit_into_play,0-2,1
"Sale, Chris",SI,S,96.6,called_strike,0-1,1
"Sale, Chris",SI,S,95.9,foul,0-0,1
"Sale, Chris",CH,X,86.8,hit_into_play,0-0,1
"Sale, Chris",SI,X,95.8,hit_into_play,0-1,1
"Sale, Chris",SI,S,97.4,foul,0-0,1
"Sale, Chris",CH,X,87.1,hit_into_play,3-1,1
"Sale, Chris",SI,B,95.4,ball,2-1,1
"Sale, Chris",SI,B,95.9,ball,1-1,1
"Sale, Chris",SI,S,96.3,called_strike,1-0,1
"Sale, Chris",SI,B,96.3,ball,0-0,1
"Sale, Chris",SL,S,81.2,swinging_strike,1-2,0
"Sale, Chris",CH,S,88.8,foul,1-2,0
"Sale, Chris",SI,B,95.2,ball,0-2,0
"Sale, Chris",SI,S,94.9,foul,0-1,0
"Sale, Chris",CH,S,87.1,called_strike,0-0,0
"Sale, Chris",SI,X,91,hit_into_play,1-0,1
"Sale, Chris",SI,B,98.1,ball,0-0,1
"Sale, Chris",CH,S,89.7,swinging_strike,3-2,0
"Sale, Chris",SI,S,97.9,foul,3-2,0
"Sale, Chris",SI,S,97.3,foul,3-2,0
"Sale, Chris",CH,S,89.3,swinging_strike,3-1,0
"Sale, Chris",CH,B,89.8,ball,2-1,0
"Sale, Chris",SI,B,97.5,ball,1-1,0
"Sale, Chris",SI,B,97.6,ball,0-1,0
"Sale, Chris",SL,S,79.5,foul,0-0,0
"Sale, Chris",CH,X,86.2,hit_into_play,1-2,0
"Sale, Chris",SI,S,95.6,foul,1-2,0
"Sale, Chris",SL,S,82.6,foul,1-2,0
"Sale, Chris",SI,B,96.3,ball,0-2,0
"Sale, Chris",SI,S,92.8,swinging_strike,0-1,0
"Sale, Chris",SL,S,77.9,called_strike,0-0,0
"Sale, Chris",SI,X,94.3,hit_into_play,0-1,0
"Sale, Chris",SI,S,95.7,called_strike,0-0,0
"Sale, Chris",SI,X,96.2,hit_into_play,2-1,2
"Sale, Chris",SI,B,94,ball,1-1,2
"Sale, Chris",SI,B,91.5,ball,0-1,2
"Sale, Chris",SI,S,96.7,called_strike,0-0,2
"Sale, Chris",SI,X,95.4,hit_into_play,0-1,1
"Sale, Chris",SL,S,79.4,called_strike,0-0,1
"Sale, Chris",CH,S,87.4,swinging_strike,0-2,0
"Sale, Chris",SI,S,95.5,foul,0-2,0
"Sale, Chris",SI,S,96.3,called_strike,0-1,0
"Sale, Chris",CH,S,87.5,swinging_strike,0-0,0
"Sale, Chris",SL,X,75.9,hit_into_play,0-2,2
"Sale, Chris",CH,S,89.8,swinging_strike,0-1,2
"Sale, Chris",CH,S,87.3,foul,0-0,2
"Sale, Chris",SI,X,95.1,hit_into_play,0-0,1
"Sale, Chris",SL,S,76.2,called_strike,0-2,0
"Sale, Chris",CH,S,89,foul,0-1,0
"Sale, Chris",CH,S,87,called_strike,0-0,0
"Sale, Chris",SI,X,96.5,hit_into_play,3-2,2
"Sale, Chris",CH,S,89.5,called_strike,3-1,2
"Sale, Chris",SI,B,97.3,ball,2-1,2
"Sale, Chris",CH,B,87.5,ball,1-1,2
"Sale, Chris",CH,B,84.4,ball,0-1,2
"Sale, Chris",CH,S,89.2,called_strike,0-0,2
"Sale, Chris",SL,X,82,hit_into_play,0-1,2
"Sale, Chris",CH,S,89.4,called_strike,0-0,2
"Sale, Chris",SI,X,97.9,hit_into_play,0-1,0
"Sale, Chris",SI,S,90.8,called_strike,0-0,0
"Sale, Chris",SI,B,96.8,blocked_ball,3-2,0
"Sale, Chris",CH,S,86,called_strike,3-1,0
"Sale, Chris",SI,S,94.2,called_strike,3-0,0
"Sale, Chris",SI,B,95.5,ball,2-0,0
"Sale, Chris",SL,B,78.7,ball,1-0,0
"Sale, Chris",SI,B,91.4,ball,0-0,0
"Sale, Chris",SI,X,97.9,hit_into_play,1-0,2
"Sale, Chris",SI,B,97.7,ball,0-0,2
"Sale, Chris",SI,X,97.2,hit_into_play,0-0,1
"Sale, Chris",SI,X,98.6,hit_into_play,3-2,0
"Sale, Chris",SI,S,91.1,foul,3-2,0
"Sale, Chris",SL,B,83.1,ball,2-2,0
"Sale, Chris",SI,S,98.7,foul,2-2,0
"Sale, Chris",SI,S,96.2,foul,2-1,0
"Sale, Chris",CH,S,88,called_strike,2-0,0
"Sale, Chris",CH,B,88.6,ball,1-0,0
"Sale, Chris",SL,B,82.6,ball,0-0,0
"Sale, Chris",CH,X,87.2,hit_into_play,3-2,0
"Sale, Chris",SI,B,97.3,ball,2-2,0
"Sale, Chris",CH,S,88.2,swinging_strike,2-1,0
"Sale, Chris",CH,S,86.5,swinging_strike,2-0,0
"Sale, Chris",CH,B,87.6,ball,1-0,0
"Sale, Chris",CH,B,86.5,ball,0-0,0
"Sale, Chris",SI,S,96.9,called_strike,0-2,2
"Sale, Chris",SL,S,79.7,foul,0-1,2
"Sale, Chris",CH,S,89.5,called_strike,0-0,2
"Sale, Chris",SI,S,97.5,called_strike,0-2,1
"Sale, Chris",SL,S,82.6,foul,0-1,1
"Sale, Chris",SL,S,77.4,swinging_strike,0-0,1
"Sale, Chris",SI,X,97.8,hit_into_play,1-0,1
"Sale, Chris",SL,B,83,ball,0-0,1
"Sale, Chris",SI,X,97.9,hit_into_play,1-0,0
"Sale, Chris",CH,B,89.3,ball,0-0,0
"Sale, Chris",SI,X,98.6,hit_into_play,2-2,0
"Sale, Chris",SL,B,81.9,ball,1-2,0
"Sale, Chris",SI,S,95.8,foul,1-2,0
"Sale, Chris",CH,S,84.7,foul,1-1,0
"Sale, Chris",SI,S,96.5,swinging_strike,1-0,0
"Sale, Chris",SI,B,94.9,ball,0-0,0
"Sale, Chris",CH,X,87.3,hit_into_play,1-2,0
"Sale, Chris",CH,B,87.7,ball,0-2,0
"Sale, Chris",SL,S,80.3,foul,0-2,0
"Sale, Chris",CH,S,87.5,swinging_strike,0-1,0
"Sale, Chris",SI,S,97.2,foul,0-0,0
"Sale, Chris",SL,X,80.9,hit_into_play,1-2,0
"Sale, Chris",SL,B,81.5,ball,0-2,0
"Sale, Chris",CH,S,84.4,swinging_strike,0-1,0
"Sale, Chris",SL,S,80.5,called_strike,0-0,0
"Sale, Chris",CH,X,88.8,hit_into_play,0-1,2
"Sale, Chris",SL,S,81.6,called_strike,0-0,2
"Sale, Chris",CH,X,89.5,hit_into_play,0-0,1
"Sale, Chris",SI,X,95.5,hit_into_play,0-0,1
"Sale, Chris",SI,S,96.2,swinging_strike,0-2,0
"Sale, Chris",CH,S,88.1,foul,0-1,0
"Sale, Chris",CH,S,87.9,swinging_strike,0-0,0
"Sale, Chris",SI,X,96.3,hit_into_play,1-2,0
"Sale, Chris",SI,S,95.2,foul,1-1,0
"Sale, Chris",SI,S,95.1,foul,1-0,0
"Sale, Chris",CH,B,84.9,ball,0-0,0
"Sale, Chris",SI,X,95.4,hit_into_play,0-0,2
"Sale, Chris",CH,X,87.1,hit_into_play,3-1,1
"Sale, Chris",SL,B,79.6,ball,2-1,1
"Sale, Chris",CH,S,84.7,swinging_strike,2-0,1
"Sale, Chris",CH,B,86.9,ball,1-0,1
"Sale, Chris",CH,B,87.3,ball,0-0,1
"Sale, Chris",CH,S,87,swinging_strike,1-2,0
"Sale, Chris",SL,B,76.6,ball,0-2,0
"Sale, Chris",SI,S,95.3,swinging_strike,0-1,0
"Sale, Chris",SL,S,76.9,swinging_strike,0-0,0
"Sale, Chris",SL,S,78.1,swinging_strike_blocked,0-2,2
"Sale, Chris",SL,S,79.5,swinging_strike,0-1,2
"Sale, Chris",SI,S,92.4,called_strike,0-0,2
"Sale, Chris",SI,X,96.4,hit_into_play,1-1,1
"Sale, Chris",CH,S,86.4,foul_tip,1-0,1
"Sale, Chris",SL,B,75.4,ball,0-0,1
"Sale, Chris",SI,S,96.4,swinging_strike,3-2,0
"Sale, Chris",SL,B,73.4,ball,2-2,0
"Sale, Chris",SI,B,97,ball,1-2,0
"Sale, Chris",CH,S,85.8,foul,1-2,0
"Sale, Chris",SL,S,80.8,foul,1-2,0
"Sale, Chris",SI,S,95,foul,1-2,0
"Sale, Chris",SL,S,81.4,foul,1-2,0
"Sale, Chris",SL,S,80.3,swinging_strike,1-1,0
"Sale, Chris",SI,B,91.9,ball,0-1,0
"Sale, Chris",SI,S,93.8,called_strike,0-0,0
"Sale, Chris",SL,S,74.7,called_strike,1-2,2
"Sale, Chris",CH,S,88.6,called_strike,1-1,2
"Sale, Chris",SI,B,96.6,ball,0-1,2
"Sale, Chris",SI,S,92.5,foul,0-0,2
"Sale, Chris",SL,X,80.8,hit_into_play,0-2,1
"Sale, Chris",SI,S,96.8,foul,0-1,1
"Sale, Chris",SI,S,97.2,called_strike,0-0,1
"Sale, Chris",SI,S,97.4,swinging_strike,3-2,1
"Sale, Chris",SI,S,98.8,foul,3-2,1
"Sale, Chris",CH,B,89.7,ball,2-2,1
"Sale, Chris",SL,B,82,ball,1-2,1
"Sale, Chris",SI,S,98.5,foul,1-2,1
"Sale, Chris",SL,S,79.8,swinging_strike,1-1,1
"Sale, Chris",CH,B,88.7,ball,0-1,1
"Sale, Chris",SL,S,80.6,called_strike,0-0,1
"Sale, Chris",CH,X,88.6,hit_into_play,2-1,0
"Sale, Chris",SI,B,93.9,ball,1-1,0
"Sale, Chris",CH,S,88.2,called_strike,1-0,0
"Sale, Chris",CH,B,87.3,ball,0-0,0
"Sale, Chris",SL,X,82.6,hit_into_play,2-2,2
"Sale, Chris",SI,B,97.4,ball,1-2,2
"Sale, Chris",SI,S,98.9,foul,1-2,2
"Sale, Chris",SL,B,80.3,ball,0-2,2
"Sale, Chris",CH,S,88.7,foul,0-1,2
"Sale, Chris",SL,S,81.5,called_strike,0-0,2
"Sale, Chris",SI,S,97.2,swinging_strike,2-2,1
"Sale, Chris",SI,S,98.3,foul,2-2,1
"Sale, Chris",CH,S,88.2,foul,2-2,1
"Sale, Chris",CH,S,89,swinging_strike,2-1,1
"Sale, Chris",CH,B,89,ball,1-1,1
"Sale, Chris",CH,S,88.8,swinging_strike,1-0,1
"Sale, Chris",SI,B,91.4,ball,0-0,1
"Sale, Chris",SI,X,97.5,hit_into_play,1-1,1
"Sale, Chris",SL,B,81.6,ball,0-1,1
"Sale, Chris",SI,S,98.3,foul,0-0,1
"Sale, Chris",CH,X,87.4,hit_into_play,1-0,0
"Sale, Chris",CH,B,86.6,ball,0-0,0
"Sale, Chris",CH,X,85.7,hit_into_play,2-2,0
"Sale, Chris",SI,B,97.2,ball,1-2,0
"Sale, Chris",CH,B,86.5,ball,0-2,0
"Sale, Chris",SL,S,75,called_strike,0-1,0
"Sale, Chris",SI,S,96.2,foul,0-0,0
"Sale, Chris",SI,X,95.8,hit_into_play,0-1,2
"Sale, Chris",SI,S,95.2,called_strike,0-0,2
"Sale, Chris",SL,S,79.9,swinging_strike,2-2,1
"Sale, Chris",SI,B,94.6,ball,1-2,1
"Sale, Chris",SI,S,96.4,foul,1-1,1
"Sale, Chris",SI,S,97.1,called_strike,1-0,1
"Sale, Chris",SI,B,97.6,ball,0-0,1
"Sale, Chris",CH,S,86.6,swinging_strike,3-2,0
"Sale, Chris",CH,B,85.9,ball,2-2,0
"Sale, Chris",SL,B,81.1,ball,1-2,0
"Sale, Chris",SI,S,97.2,foul,1-1,0
"Sale, Chris",SI,B,97.4,ball,0-1,0
"Sale, Chris",CH,S,89.2,called_strike,0-0,0
"Sale, Chris",SI,X,98,hit_into_play,1-2,0
"Sale, Chris",SI,S,98.2,foul,1-1,0
"Sale, Chris",SI,S,97.4,called_strike,1-0,0
"Sale, Chris",SI,B,97.6,ball,0-0,0
"Sale, Chris",SI,X,99.1,hit_into_play,1-1,2
"Sale, Chris",CH,B,88.2,ball,0-1,2
"Sale, Chris",CH,S,89.3,swinging_strike,0-0,2
"Sale, Chris",SL,S,83.2,called_strike,1-2,1
"Sale, Chris",SI,S,90.5,swinging_strike,1-1,1
"Sale, Chris",SI,B,90.8,ball,0-1,1
"Sale, Chris",SI,S,99.1,swinging_strike,0-0,1
"Sale, Chris",CH,B,88.5,ball,3-1,1
"Sale, Chris",SL,B,81.7,ball,2-1,1
"Sale, Chris",SI,S,97.9,foul,2-0,1
"Sale, Chris",SI,B,98.6,ball,1-0,1
"Sale, Chris",SI,B,99.4,ball,0-0,1
"Sale, Chris",SI,X,98.3,hit_into_play,1-1,0
"Sale, Chris",SI,B,99.2,ball,0-1,0
"Sale, Chris",SI,S,98.9,called_strike,0-0,0
"Sale, Chris",SI,X,90.1,hit_into_play,0-0,1
"Sale, Chris",SI,X,97.3,hit_into_play,1-0,1
"Sale, Chris",SI,B,91,ball,0-0,1
"Sale, Chris",SI,S,98.5,swinging_strike,1-2,0
"Sale, Chris",SL,S,82.1,foul,1-2,0
"Sale, Chris",SI,B,98.5,ball,0-2,0
"Sale, Chris",SI,S,98.5,foul,0-1,0
"Sale, Chris",SI,S,97.4,foul,0-0,0
"Sale, Chris",SL,X,81.5,hit_into_play,0-2,0
"Sale, Chris",SI,S,95.7,foul,0-1,0
"Sale, Chris",SI,S,91,foul,0-0,0
"Sale, Chris",SI,X,97.8,hit_into_play,0-2,2
"Sale, Chris",SI,S,97.6,called_strike,0-1,2
"Sale, Chris",CH,S,88.5,foul_tip,0-0,2
"Sale, Chris",CH,X,86.2,hit_into_play,2-2,1
"Sale, Chris",SL,B,81.8,ball,1-2,1
"Sale, Chris",SL,S,79.3,called_strike,1-1,1
"Sale, Chris",SI,B,93.1,ball,0-1,1
"Sale, Chris",CH,S,85.8,called_strike,0-0,1
"Sale, Chris",SI,X,94.9,hit_into_play,0-1,0
"Sale, Chris",CH,S,86.5,foul,0-0,0
"Sale, Chris",CH,S,87.3,swinging_strike,3-2,2
"Sale, Chris",SL,B,79.4,ball,2-2,2
"Sale, Chris",CH,S,88.4,foul,2-1,2
"Sale, Chris",SL,B,79.3,ball,1-1,2
"Sale, Chris",CH,S,84.7,foul,1-0,2
"Sale, Chris",CH,B,86.5,ball,0-0,2
"Sale, Chris",SI,X,96.6,hit_into_play,1-2,1
"Sale, Chris",CH,B,86.1,ball,0-2,1
"Sale, Chris",SL,S,79.4,foul,0-2,1
"Sale, Chris",CH,S,87.6,called_strike,0-1,1
"Sale, Chris",SL,S,77.8,called_strike,0-0,1
"Sale, Chris",CH,X,84.9,hit_into_play,0-1,0
"Sale, Chris",SL,S,76.1,called_strike,0-0,0
